,user_id,artist,popularity,acousticness,danceability,energy,instrumentalness,loudness,speechiness,tempo
0,1231751707,Kid Cudi,75,0.671,0.389,0.726,0.882,-8.689,0.0272,102.002
1,1231751707,Saba,64,0.878,0.103,0.441,0.0,-8.864,0.0778,115.051
2,1231751707,Kota the Friend,52,0.682,0.137,0.745,0.0,-5.618,0.166,172.251
3,1231751707,Judas and the Black Messiah,64,0.394,0.0329,0.734,1.26e-06,-4.574,0.185,86.897
4,1231751707,JID,64,0.389,0.283,0.613,0.0,-8.289,0.399,70.178
5,1231751707,A$AP Rocky,68,0.619,0.103,0.561,0.0,-7.824,0.417,74.861
6,1231751707,a2zaleczisi,30,0.869,0.568,0.535,2.03e-06,-8.707,0.316,84.09
7,1231751707,slowthai,65,0.727,0.153,0.578,3.59e-05,-10.516,0.225,140.044
8,1231751707,Judas and the Black Messiah,45,0.624,0.283,0.816,0.0,-7.296,0.295,90.446
9,1231751707,Genesis Owusu,44,0.66,0.101,0.708,0.00185,-9.142,0.117,75.219
10,1231751707,Jayy Grams,44,0.537,0.0375,0.709,2.02e-06,-9.49,0.131,81.929
11,1231751707,D Smoke,44,0.649,0.596,0.536,0.0,-8.898,0.439,130.001
12,1231751707,G-Eazy,76,0.652,0.0165,0.803,0.0,-4.116,0.238,95.025
13,1231751707,Coach,7,0.713,0.338,0.688,0.00557,-7.385,0.0589,90.001
14,1231751707,JID,53,0.476,0.624,0.723,0.0,-5.296,0.118,81.526
15,1231751707,Kota the Friend,63,0.637,0.136,0.489,0.0,-9.157,0.444,79.175
16,1231751707,Wale,61,0.734,0.19,0.635,0.0,-5.431,0.203,90.001
17,1231751707,Lo Village,40,0.574,0.199,0.447,1.29e-06,-10.411,0.172,142.029
18,1231751707,Various Artists,3,0.949,0.00407,0.528,0.656,-16.121,0.139,124.008
19,1231751707,Big Twins,11,0.555,0.0356,0.777,0.0,-5.613,0.29,163.953
20,1231751707,Kosh,6,0.788,0.000869,0.334,0.00149,-9.806,0.245,175.052
21,1231751707,Ashton,7,0.911,0.653,0.483,0.0224,-11.373,0.282,119.94
22,1231751707,Monty Christo,3,0.676,0.00518,0.947,0.801,-4.969,0.0578,124.003
23,1231751707,J. Cole,44,0.59,0.0368,0.544,0.0,-9.596,0.369,81.764
24,1231751707,Aminé,53,0.579,0.0379,0.646,0.000499,-4.638,0.0402,87.962
25,1231751707,Jaden,57,0.739,0.428,0.46,0.00107,-8.305,0.211,97.962
26,1231751707,Jackson Whalan,5,0.578,0.0778,0.278,0.217,-5.725,0.507,164.738
27,1231751707,Tsaiah,7,0.639,0.48,0.394,0.00549,-14.061,0.0994,107.15
28,1231751707,Kid Cudi,47,0.802,0.265,0.742,0.000287,-4.607,0.111,95.0
29,1231751707,Rexx Life Raj,46,0.582,0.484,0.639,0.0,-8.429,0.37,170.208
30,1231751707,N.W.A.,71,0.834,0.0461,0.878,0.0,-9.484,0.15,102.848
31,1231751707,Logic,60,0.754,0.365,0.778,6.96e-05,-2.745,0.134,74.999
32,1231751707,BROCKHAMPTON,55,0.611,0.367,0.635,0.00568,-7.016,0.31,82.087
33,1231751707,Monty Christo,3,0.727,0.00588,0.621,0.73,-6.586,0.192,125.988
34,1231751707,Aeris Hennings,0,0.651,0.585,0.37,0.104,-8.347,0.0436,146.028
35,1231751707,TheoFromThe6,5,0.804,0.67,0.295,0.716,-8.233,0.0545,74.94
36,1231751707,Curren$y,46,0.607,0.546,0.459,0.0,-9.955,0.129,85.106
37,1231751707,J. Cole,49,0.735,0.0621,0.652,0.0,-7.605,0.208,139.978
38,1231751707,2Pac,0,0.923,0.0468,0.85,0.0,-4.026,0.248,95.195
39,1231751707,Logic,59,0.809,0.282,0.684,1.44e-06,-3.578,0.273,85.009
40,1231751707,Snoop Dogg,23,0.549,0.0285,0.853,0.000296,-4.293,0.188,94.695
41,1231751707,Kota the Friend,67,0.905,0.453,0.562,0.000285,-7.884,0.0662,139.997
42,1231751707,Smino,63,0.788,0.418,0.513,0.0,-9.56,0.535,70.08
43,1231751707,Tsaiah,8,0.428,0.697,0.546,0.0,-12.897,0.673,77.253
44,1231751707,Joey Bada$$,58,0.497,0.00528,0.595,0.0,-8.096,0.353,171.322
45,1231751707,Joyner Lucas,51,0.776,0.0623,0.665,0.145,-7.454,0.145,142.935
46,1231751707,J. Cole,71,0.829,0.482,0.527,0.0,-6.644,0.367,116.079
47,1231751707,50 Cent,0,0.608,0.356,0.821,0.00029,-3.939,0.337,84.53
48,1231751707,T H R O N E,24,0.518,0.505,0.783,0.0159,-6.333,0.335,84.39
49,1231751707,Nas,0,0.835,0.0424,0.718,0.0,-6.405,0.232,94.387
50,1231751707,Steve Spiffler,16,0.788,0.579,0.511,0.000297,-8.714,0.174,130.023
51,1231751707,Isaac Castor,9,0.589,0.162,0.834,2.56e-05,-5.344,0.0522,82.016
52,1231751707,Kendrick Lamar,0,0.609,0.33,0.799,0.0,-6.883,0.24,157.74
53,1231751707,Red Child,6,0.571,0.492,0.338,0.00892,-11.277,0.188,136.144
54,1231751707,Jackson Whalan,10,0.744,0.127,0.535,6.49e-05,-3.098,0.304,79.87
55,1231751707,J. Cole,72,0.898,0.319,0.283,0.000383,-12.335,0.356,138.97
56,1231751707,Tyron,4,0.886,0.405,0.574,0.0,-9.57,0.228,79.993
57,1231751707,Ghostface Killah,0,0.755,0.0254,0.702,0.0,-7.022,0.216,89.62
58,1231751707,Monty Christo,3,0.855,0.0207,0.651,0.114,-7.022,0.0788,123.971
59,1231751707,EhCee,0,0.532,0.0263,0.366,0.0,-8.257,0.0288,139.969
60,1231751707,Dr. Dre,0,0.925,0.092,0.737,0.0,-1.292,0.0777,133.946
61,1231751707,J. Cole,84,0.692,0.301,0.521,0.0,-8.465,0.33,100.45
62,1231751707,Monty Christo,3,0.828,0.156,0.808,0.0338,-0.792,0.048,122.02
63,1231751707,Nic West,6,0.894,0.178,0.675,0.00437,-5.825,0.321,94.992
64,1231751707,AlexanderRose,4,0.64,0.0994,0.607,0.00132,-7.959,0.0422,94.96
65,1231751707,2Pac,28,0.801,0.00253,0.908,0.000655,-6.554,0.221,87.279
66,1231751707,mal sounds,0,0.814,0.301,0.311,0.184,-12.328,0.0613,146.054
67,1231751707,Snoop Dogg,3,0.692,0.000136,0.833,1.98e-05,-3.974,0.0492,96.814
68,1231751707,EhCee,1,0.406,0.00161,0.488,0.0,-4.757,0.0277,139.877
69,1231751707,Dr. Dre,0,0.92,0.0313,0.891,0.0,-2.398,0.253,95.295
70,1231751707,Def-i,4,0.769,0.393,0.547,0.0,-10.775,0.208,73.005
