,user_id,artist,popularity,acousticness,danceability,energy,instrumentalness,loudness,speechiness,tempo
0,4ura3429lz6lq6xs5itaoqiyi,K/DA,74,0.566,0.0183,0.769,0.0,-4.342,0.0872,170.036
1,4ura3429lz6lq6xs5itaoqiyi,khai dreams,0,0.75,0.696,0.244,0.0,-18.624,0.0501,94.318
2,1263232932,keshi,68,0.711,0.459,0.747,0.0,-6.335,0.0523,136.0
3,1263232932,Norah Jones,71,0.363,0.904,0.129,1.52e-06,-14.304,0.0322,80.367
4,1263232932,BADBADNOTGOOD,57,0.619,0.471,0.381,0.0318,-10.691,0.0523,139.929
5,1263232932,khai dreams,0,0.871,0.51,0.676,3.4e-06,-5.572,0.147,125.07
6,1263232932,Ariana Grande,72,0.729,0.378,0.475,0.0,-4.985,0.0364,62.52
7,1263232932,aimless,30,0.501,0.963,0.508,0.0125,-11.091,0.216,145.813
8,1263232932,Keane,70,0.453,0.0794,0.655,7.61e-06,-4.22,0.0259,172.012
9,1263232932,Jaeden Camstra,37,0.708,0.83,0.366,0.351,-9.633,0.408,183.856
10,1263232932,Toro y Moi,0,0.439,0.585,0.682,2.81e-05,-8.203,0.514,98.944
11,1263232932,Modest Mouse,58,0.523,0.0961,0.477,0.000106,-9.076,0.0254,76.973
12,1263232932,The National,2,0.55,0.172,0.74,0.659,-8.83,0.0274,122.278
13,1263232932,Jack White,34,0.521,0.807,0.171,1.2e-06,-18.869,0.0316,97.175
14,1263232932,Emily Rubye,0,0.42,0.889,0.153,0.915,-9.334,0.0338,85.006
15,1263232932,Radical Face,28,0.528,0.339,0.259,0.176,-12.519,0.0555,163.015
16,1263232932,Nonô Ferreira,47,0.676,0.958,0.151,0.902,-17.408,0.0602,129.833
17,1263232932,Tomppabeats,46,0.682,0.907,0.265,0.933,-13.734,0.0513,72.444
18,1263232932,Devendra Banhart,0,0.343,0.68,0.192,0.869,-17.047,0.0404,153.429
19,1263232932,18 Carat Affair,0,0.591,0.0296,0.883,0.817,-7.527,0.0592,99.192
20,1263232932,Boards of Canada,44,0.0785,0.954,0.0822,0.857,-27.857,0.0337,179.913
21,1263232932,Camel Power Club,0,0.746,0.298,0.666,0.698,-8.342,0.0351,114.992
22,1263232932,Eyeliner,37,0.627,0.241,0.623,0.806,-10.968,0.0331,172.661
23,1263232932,Shinedown,20,0.328,4.93e-05,0.939,0.0065,-1.654,0.0423,185.971
24,1263232932,Phoenix,0,0.642,0.0383,0.808,0.00829,-6.406,0.0463,97.565
25,1263232932,Modest Mouse,36,0.552,0.559,0.425,0.928,-10.444,0.0304,110.294
26,1263232932,A Perfect Circle,42,0.641,0.062,0.812,0.0468,-9.034,0.0331,123.977
27,1263232932,Telefon Tel Aviv,0,0.231,0.0664,0.879,0.597,-8.373,0.0566,119.956
28,1263232932,Imogen Heap,31,0.674,0.958,0.126,2.26e-05,-16.865,0.0375,109.827
29,1263232932,Various Artists,0,0.676,0.0208,0.922,0.00213,-4.499,0.0576,119.929
30,1263232932,The Pooch Players,25,0.52,0.541,0.254,0.000665,-19.153,0.0309,108.899
31,1263232932,Bird Of Pray,27,0.542,0.784,0.693,0.631,-2.937,0.033,136.04
32,1263232932,10 Years,33,0.49,4.8e-05,0.907,0.000148,-2.791,0.0378,151.077
33,1263232932,10 Years,33,0.49,4.8e-05,0.907,0.000148,-2.791,0.0378,151.077
34,1263232932,HONNE,55,0.368,0.41,0.419,2.31e-06,-8.348,0.0651,172.079
35,1263232932,Avenged Sevenfold,62,0.614,0.000554,0.914,1.16e-05,-5.59,0.0324,90.0
36,1263232932,Steam Powered Giraffe,55,0.352,0.871,0.186,1.14e-06,-11.568,0.0346,87.919
37,1263232932,Shinedown,44,0.337,6.68e-05,0.981,0.000717,-3.54,0.141,176.995
38,1263232932,Shinedown,20,0.328,4.93e-05,0.939,0.0065,-1.654,0.0423,185.971
